spm_poor,spm_hmaritalstatus,spm_totval,spm_hage
0,5,55005,59
0,1,98808,65
0,1,98808,65
0,4,12000,85
0,7,83443,39
0,7,73412,65
0,1,146650,42
0,1,146650,42
0,1,146650,42
0,1,146650,42
0,1,308165,56
0,1,308165,56
0,1,308165,56
0,1,310900,38
0,1,310900,38
0,1,310900,38
0,1,196882,53
0,1,196882,53
0,1,196882,53
0,1,196882,53
0,4,27672,66
0,4,27672,66
0,6,49452,46
0,6,49452,46
0,6,49452,46
0,6,49452,46
0,6,49452,46
0,6,49452,46
0,7,64905,66
0,7,64905,66
0,1,133023,68
0,1,133023,68
0,1,133023,68
0,1,59384,32
0,1,59384,32
0,1,59384,32
0,1,59384,32
1,7,8000,41
0,1,30020,28
0,1,30020,28
0,1,30020,28
0,1,30020,28
0,1,86010,33
0,1,86010,33
0,1,86010,33
0,3,28002,56
1,1,14341,47
1,1,14341,47
0,1,78403,76
0,1,78403,76
0,5,95955,44
0,5,95955,44
0,5,95955,44
0,5,52800,48
0,5,52800,48
0,5,52800,48
1,1,40000,49
1,1,40000,49
0,5,27756,69
0,5,27756,69
0,1,126004,60
0,1,126004,60
0,1,75213,60
0,1,75213,60
1,1,27672,69
1,1,27672,69
0,1,106135,50
0,1,106135,50
0,1,88524,34
0,1,88524,34
0,1,88524,34
0,3,25385,80
0,4,33510,58
0,4,33510,58
0,1,68001,33
0,1,68001,33
0,1,68001,33
0,1,68001,33
0,1,68001,33
0,1,98082,40
0,1,98082,40
0,1,98082,40
0,1,135007,50
0,1,135007,50
0,1,201855,53
0,1,201855,53
0,1,201855,53
0,1,201855,53
0,1,201855,53
0,1,201855,53
0,1,83484,28
0,1,83484,28
0,1,83484,28
0,1,83484,28
0,1,271250,51
0,1,271250,51
0,1,271250,51
0,1,271250,51
0,1,194000,54
0,1,194000,54
0,1,194000,54
1,7,29900,34
1,7,29900,34
1,7,29900,34
1,5,18000,31
1,5,18000,31
1,5,18000,31
1,5,18000,31
0,1,96013,41
0,1,96013,41
0,1,96013,41
0,5,17226,80
0,1,303541,51
0,1,303541,51
0,1,303541,51
0,1,303541,51
1,4,24107,78
1,4,24107,78
0,1,95000,47
0,1,95000,47
0,1,95000,47
0,1,95000,47
0,1,108763,57
0,1,108763,57
0,1,108763,57
0,4,70488,67
0,1,25454,71
0,1,25454,71
0,1,97900,52
0,1,97900,52
0,1,97900,52
0,1,122696,61
0,1,122696,61
0,1,122696,61
0,1,122696,61
0,1,126000,57
0,1,126000,57
0,1,126000,57
0,1,63300,35
0,1,63300,35
0,1,97307,55
0,1,97307,55
0,1,97307,55
0,1,99504,38
0,1,99504,38
0,1,99504,38
0,1,75162,42
0,1,75162,42
0,1,75162,42
0,1,75162,42
0,1,75162,42
0,1,406892,59
0,1,406892,59
0,1,406892,59
0,1,406892,59
0,1,406892,59
0,1,406892,59
0,1,134196,38
0,1,134196,38
0,1,134196,38
0,1,134196,38
0,5,108322,73
0,7,45356,76
0,1,32002,35
0,1,32002,35
0,1,32002,35
0,1,239426,62
0,1,239426,62
0,5,30200,75
0,5,30200,75
1,4,17310,61
0,5,60136,58
0,5,136700,57
1,1,512,57
1,1,512,57
1,1,512,57
0,3,75054,29
0,1,89626,74
0,1,89626,74
0,1,62500,79
0,1,62500,79
0,6,63000,48
1,1,28704,60
1,1,28704,60
0,5,70966,73
0,7,80000,36
0,7,80000,36
0,7,80000,36
0,7,80000,36
0,1,48000,60
0,1,48000,60
1,7,0,23
1,3,0,54
0,1,161494,65
0,1,161494,65
1,7,15147,54
0,1,26484,80
0,1,26484,80
0,1,192511,48
0,1,192511,48
0,1,192511,48
0,1,200096,37
0,1,200096,37
0,1,200096,37
0,1,200096,37
0,1,200096,37
0,3,36000,56
0,1,102020,57
0,1,102020,57
1,4,14388,64
1,4,14388,64
1,4,14388,64
0,5,35652,70
0,5,106000,50
0,5,106000,50
0,5,106000,50
0,1,34240,35
0,1,34240,35
0,1,34240,35
0,1,34240,35
0,1,34240,35
0,1,113302,26
0,1,113302,26
0,7,61300,34
0,1,71000,27
0,1,71000,27
0,1,160801,44
0,1,160801,44
0,1,160801,44
1,1,24005,32
1,1,24005,32
1,1,24005,32
0,1,134143,41
0,1,134143,41
0,1,134143,41
0,1,134143,41
0,1,134143,41
0,1,134143,41
0,6,35000,33
0,6,35000,33
0,1,100721,23
0,1,100721,23
1,7,3600,55
1,7,15147,54
0,7,42000,36
0,6,56484,72
0,1,185511,57
0,1,185511,57
0,1,185511,57
0,5,83562,54
0,1,184556,47
0,1,184556,47
0,1,184556,47
0,1,184556,47
0,4,62400,61
0,7,126400,26
0,7,126400,26
0,7,126400,26
0,7,126400,26
1,7,0,21
1,7,0,20
0,1,431397,58
0,1,431397,58
0,1,431397,58
0,7,27000,23
0,7,20050,28
0,7,20050,28
0,7,20050,28
0,4,81250,66
0,1,155971,68
0,1,155971,68
0,1,218650,45
0,1,218650,45
0,1,218650,45
0,1,218650,45
1,1,32650,33
1,1,32650,33
1,1,32650,33
1,1,32650,33
0,1,44379,70
0,1,44379,70
0,1,32809,75
0,1,32809,75
1,1,15500,66
1,1,15500,66
0,1,21444,75
0,1,21444,75
0,7,136025,32
0,1,294780,47
0,1,294780,47
0,1,130010,36
0,1,130010,36
0,3,36000,56
0,1,216500,67
0,1,216500,67
0,1,112566,39
0,1,112566,39
0,1,112566,39
0,1,112566,39
0,1,112566,39
0,1,112566,39
0,1,112566,39
0,1,112566,39
0,1,203200,40
0,1,203200,40
0,1,203200,40
0,1,203200,40
1,4,6840,68
1,4,6840,68
0,1,75000,34
0,1,75000,34
0,1,54000,40
0,1,54000,40
0,7,86239,31
0,7,86239,31
0,1,56200,27
0,1,56200,27
0,5,56600,80
0,7,13626,78
1,7,0,20
0,5,68501,31
0,5,68501,31
0,5,68501,31
0,1,280022,43
0,1,280022,43
0,1,280022,43
0,1,280022,43
0,1,208809,52
0,1,208809,52
0,1,208809,52
0,1,173757,45
0,1,173757,45
0,1,173757,45
0,1,173757,45
0,1,277103,39
0,1,277103,39
0,1,277103,39
0,1,277103,39
0,2,122998,29
0,2,122998,29
0,7,308500,62
0,7,61248,43
0,1,347696,60
0,1,347696,60
0,1,184813,59
0,1,184813,59
1,7,8,21
0,5,93304,37
0,5,93304,37
0,1,26712,80
0,1,26712,80
0,1,110000,40
0,1,110000,40
0,1,110000,40
0,1,110000,40
0,1,52972,36
0,1,52972,36
0,1,52972,36
0,1,52972,36
0,1,52972,36
0,7,204700,46
0,1,254276,57
0,1,254276,57
0,4,125375,47
0,5,65017,36
0,5,65017,36
0,1,109101,42
0,1,109101,42
0,1,109101,42
0,5,60001,52
0,5,60001,52
0,1,126909,77
0,1,126909,77
0,1,180113,34
0,1,180113,34
0,1,180113,34
0,1,137550,48
0,1,137550,48
0,1,137550,48
0,1,137550,48
0,1,137550,48
0,1,95335,52
0,1,95335,52
0,1,42020,58
0,1,42020,58
0,7,207011,33
0,7,207011,33
0,7,82001,33
0,5,27000,44
0,1,45038,45
0,1,45038,45
0,1,45038,45
0,1,45038,45
0,1,58668,67
0,1,58668,67
0,1,115605,30
0,1,115605,30
0,1,115605,30
0,7,60300,59
0,1,112013,64
0,1,112013,64
0,1,1651165,45
0,1,1651165,45
0,1,1651165,45
0,1,1651165,45
0,1,1651165,45
0,1,1651165,45
0,1,229108,38
0,1,229108,38
0,1,229108,38
0,1,35001,45
0,1,35001,45
0,1,35001,45
0,1,35001,45
0,1,35001,45
0,5,66112,61
0,5,66112,61
0,5,66112,61
0,5,66112,61
0,7,72600,28
0,7,73500,36
1,3,16800,48
1,3,16800,48
0,1,33000,29
0,1,33000,29
0,1,33000,29
0,1,33000,29
0,7,94030,26
0,7,94030,26
0,7,49130,35
0,7,49130,35
0,7,49130,35
0,7,25076,53
0,7,25076,53
0,1,39426,69
0,1,39426,69
0,5,65005,66
1,1,21300,35
1,1,21300,35
1,1,21300,35
1,1,21300,35
1,1,21300,35
1,1,21300,35
1,4,0,70
0,7,38000,21
0,7,71750,20
0,7,71750,20
0,3,82100,29
1,7,0,20
1,7,12250,28
1,7,12250,28
1,7,12250,28
1,7,12250,28
1,7,12250,28
0,7,45200,22
0,7,45200,22
0,7,45200,22
0,7,45200,22
0,7,45200,22
0,1,260027,32
0,1,260027,32
0,7,61300,49
0,1,84014,40
0,1,84014,40
0,1,84014,40
0,1,84014,40
0,1,84014,40
1,1,34000,41
1,1,34000,41
1,1,34000,41
1,1,34000,41
1,1,34000,41
1,1,34000,41
0,1,35000,46
0,1,35000,46
0,3,23000,40
0,3,20000,42
0,3,40023,37
0,7,18000,22
0,1,96012,34
0,1,96012,34
0,1,142080,56
0,1,142080,56
0,1,142080,56
0,1,196402,51
0,1,196402,51
0,1,196402,51
0,6,14280,73
0,5,32371,72
0,1,233511,51
0,1,233511,51
0,1,233511,51
0,1,233511,51
0,1,233511,51
0,1,108310,53
0,1,108310,53
0,1,108310,53
0,1,108310,53
0,1,108310,53
0,1,108310,53
0,3,30001,41
0,3,38000,61
0,1,260007,72
0,1,260007,72
0,1,191685,42
0,1,191685,42
0,1,191685,42
0,1,191685,42
1,5,4274,71
0,1,204270,44
0,1,204270,44
0,1,204270,44
0,1,204270,44
0,1,204270,44
0,7,205109,56
0,7,205109,56
0,1,114056,39
0,1,114056,39
0,1,114056,39
0,1,114056,39
0,1,114056,39
0,1,114056,39
0,1,114056,39
0,7,42900,38
0,1,70051,29
0,1,70051,29
0,1,70051,29
0,1,70051,29
0,1,70051,29
0,1,100051,32
0,1,100051,32
0,1,100051,32
0,1,100051,32
0,1,115025,47
0,1,115025,47
0,1,115025,47
1,1,0,73
1,1,0,73
0,7,50027,29
0,1,100414,64
0,1,100414,64
0,7,13626,69
0,7,13626,76
0,4,18756,72
0,4,36179,72
0,4,25084,72
0,7,82515,46
0,7,82515,46
0,7,82515,46
0,1,139501,31
0,1,139501,31
0,1,139501,31
0,1,139501,31
0,7,25884,40
0,7,25884,40
0,6,14436,70
0,1,95156,69
0,1,95156,69
0,5,25629,77
1,1,53975,55
1,1,53975,55
1,1,53975,55
1,1,53975,55
0,7,61072,35
0,1,80102,43
0,1,80102,43
0,1,80102,43
0,1,80102,43
0,1,66536,70
0,1,66536,70
0,7,37401,31
0,5,88109,62
0,5,88109,62
0,5,32100,55
0,1,152845,42
0,1,152845,42
0,1,152845,42
0,1,152845,42
0,6,600000,59
0,6,600000,59
0,6,600000,59
0,1,189896,41
0,1,189896,41
0,1,189896,41
0,1,189896,41
0,7,28600,26
0,7,28600,26
0,7,28600,26
0,7,28600,26
0,1,182925,71
0,1,182925,71
0,7,62008,51
1,7,18000,60
0,1,146516,54
0,1,146516,54
0,1,100241,43
0,1,100241,43
0,5,59171,70
0,5,59171,70
0,5,59171,70
0,5,59171,70
0,1,100500,42
0,1,100500,42
0,1,100500,42
0,1,100500,42
0,3,99301,53
0,7,16730,72
1,5,8640,71
0,1,45101,28
0,1,45101,28
0,1,45101,28
0,1,162084,71
0,1,162084,71
0,5,19896,65
0,5,9396,65
0,1,85001,24
0,1,85001,24
0,1,48972,85
0,1,48972,85
0,1,55975,57
0,1,55975,57
0,4,19620,70
0,1,178046,31
0,1,178046,31
0,1,171229,68
0,1,171229,68
0,1,71475,49
0,1,71475,49
0,7,27200,52
0,1,135300,50
0,1,135300,50
0,1,200550,31
0,1,200550,31
0,1,200550,31
0,1,86025,62
0,1,86025,62
0,5,13220,71
0,1,149313,41
0,1,149313,41
0,1,149313,41
0,1,149313,41
0,1,72786,40
0,1,72786,40
0,1,72786,40
0,1,72786,40
0,1,48301,50
0,1,48301,50
0,1,48301,50
0,1,48301,50
0,1,90500,45
0,1,90500,45
0,1,90500,45
0,1,90500,45
1,4,4313,80
0,1,83008,51
0,1,83008,51
0,1,200650,49
0,1,200650,49
0,1,200650,49
0,4,26223,85
0,7,99577,25
0,7,99577,25
0,7,99577,25
0,3,45080,67
0,1,86174,67
0,1,86174,67
0,7,33898,37
0,7,33898,37
0,7,33898,37
0,1,52000,45
0,1,52000,45
0,1,149004,50
0,1,149004,50
0,1,149004,50
0,1,46110,65
0,1,46110,65
0,7,75239,19
0,7,75239,19
0,7,75239,19
0,7,75239,19
0,1,509000,60
0,1,509000,60
0,7,68007,34
0,1,125191,80
0,1,125191,80
0,1,153510,50
0,1,153510,50
0,1,153510,50
0,1,153510,50
0,1,301012,61
0,1,301012,61
0,5,41007,63
0,1,40004,33
0,1,40004,33
0,1,40004,33
0,1,40004,33
0,1,272753,44
0,1,272753,44
0,7,39631,43
0,7,39631,43
0,7,39631,43
1,7,9501,24
0,1,100185,68
0,1,100185,68
0,1,93657,80
0,1,93657,80
0,1,182069,43
0,1,182069,43
0,1,68000,43
0,1,68000,43
0,1,68000,43
0,1,68000,43
0,4,44002,65
0,7,57003,57
0,5,31852,69
0,7,60010,31
0,5,47505,44
0,5,47505,44
0,4,19700,77
0,1,197230,56
0,1,197230,56
0,7,42636,61
0,7,30001,39
0,1,294706,35
0,1,294706,35
1,7,18400,53
0,5,65600,53
1,7,0,24
0,7,29500,24
1,7,9606,23
0,5,146024,73
0,5,550019,52
0,5,65000,67
0,5,137839,61
0,5,137839,61
0,6,72019,41
0,6,72019,41
0,6,72019,41
0,5,152483,63
0,7,58680,30
0,7,58680,30
0,7,58680,30
0,1,87501,47
0,1,87501,47
0,1,87501,47
0,1,87501,47
0,5,112260,46
0,5,112260,46
0,7,60000,34
0,5,39117,43
0,5,39117,43
0,1,458086,54
0,1,458086,54
0,5,91001,60
0,5,91001,60
0,5,91001,60
0,7,25000,36
0,7,120320,46
0,7,31001,44
0,7,31001,44
0,7,31001,44
0,7,31001,44
0,7,75826,73
1,7,32869,17
1,7,32869,17
1,7,32869,17
0,3,51100,56
0,3,51100,56
0,1,125000,46
0,1,125000,46
0,1,125000,46
0,1,125000,46
0,1,125000,46
0,1,125000,46
0,1,290603,48
0,1,290603,48
0,1,290603,48
0,1,290603,48
0,1,489250,49
0,1,489250,49
0,1,489250,49
0,1,489250,49
0,1,140761,41
0,1,140761,41
0,1,140761,41
0,1,140761,41
0,1,67511,31
0,1,67511,31
0,1,67511,31
0,4,157122,85
0,4,157122,85
0,1,141690,38
0,1,141690,38
0,1,141690,38
0,1,141690,38
0,3,70020,36
0,3,70020,36
0,6,63638,41
0,6,63638,41
0,6,63638,41
0,7,57200,22
0,7,57200,22
1,7,16000,27
0,7,95706,73
0,3,137200,60
0,6,128531,50
0,1,97660,58
0,1,97660,58
0,1,97660,58
0,7,28000,57
0,7,96770,40
0,7,96770,40
0,5,19762,74
0,7,37237,80
0,7,125017,27
0,7,125017,27
0,7,48000,51
0,7,48000,51
0,7,48000,51
0,7,48000,51
0,4,60550,66
1,3,0,47
0,5,376227,53
0,5,376227,53
0,5,376227,53
0,5,376227,53
0,1,77483,52
0,1,77483,52
0,1,77483,52
0,1,392920,41
0,1,392920,41
0,1,392920,41
0,1,392920,41
0,1,33221,54
0,1,33221,54
0,1,33221,54
0,1,33221,54
0,1,33221,54
0,5,23226,73
0,1,95628,45
0,1,95628,45
0,1,95628,45
0,1,95628,45
0,1,95655,70
0,1,95655,70
0,1,177506,41
0,1,177506,41
0,1,177506,41
0,1,260010,40
0,1,260010,40
0,1,260010,40
0,1,260010,40
0,1,505104,38
0,1,505104,38
0,1,505104,38
0,1,505104,38
1,4,17846,72
1,4,17846,72
0,1,68000,48
0,1,68000,48
0,1,68000,48
0,1,68000,48
0,1,79060,60
0,1,79060,60
1,1,32200,41
1,1,32200,41
1,7,90,40
1,7,90,40
1,7,90,40
0,6,44120,43
0,6,44120,43
0,1,32030,28
0,1,32030,28
0,1,32030,28
1,5,9120,70
0,1,117853,58
0,1,117853,58
0,7,17287,38
0,5,43182,48
0,5,43182,48
0,5,43182,48
0,5,19698,79
0,4,177656,77
1,1,16370,30
1,1,16370,30
1,1,16370,30
1,1,16370,30
1,1,19000,63
1,1,19000,63
0,4,28236,78
0,1,82270,41
0,1,82270,41
0,1,82270,41
0,1,82270,41
0,5,72280,54
0,1,56364,33
0,1,56364,33
0,1,56364,33
0,1,56364,33
1,7,500,71
1,4,2443,80
0,5,20026,64
1,4,9970,34
1,4,9970,34
1,1,13122,79
1,1,13122,79
0,6,37200,52
0,5,16035,65
0,1,63616,58
0,1,63616,58
0,1,63035,28
0,1,63035,28
0,4,30427,80
0,1,150402,40
0,1,150402,40
0,1,150402,40
0,1,150402,40
1,1,0,45
1,1,0,45
1,7,10000,34
0,7,47488,33
0,7,47488,33
0,7,47488,33
0,7,22070,28
0,6,105049,29
0,4,17227,80
0,2,57085,47
0,2,57085,47
0,2,57085,47
0,2,57085,47
0,2,87003,23
0,2,87003,23
0,1,68637,61
0,1,68637,61
0,1,113900,37
0,1,113900,37
1,6,23420,43
1,6,23420,43
1,6,23420,43
0,7,48001,23
0,5,65000,37
0,3,54701,68
0,1,49402,64
0,1,49402,64
0,5,35000,49
0,5,35000,49
0,1,25176,32
0,1,25176,32
0,1,25176,32
0,1,25176,32
0,1,25176,32
0,7,95011,49
0,1,77666,73
0,1,77666,73
1,5,150,58
0,5,56740,54
0,5,56740,54
0,1,51924,71
0,1,51924,71
0,7,58000,32
0,7,58000,32
0,6,54000,33
0,7,58240,42
0,5,43040,62
0,5,43040,62
0,1,64301,32
0,1,64301,32
0,1,64301,32
0,1,64301,32
0,7,29228,37
0,7,29228,37
0,5,46000,42
0,5,46000,42
1,3,18230,85
1,3,18230,85
1,3,18230,85
0,2,60000,22
0,2,60000,22
0,5,60654,64
0,5,60654,64
0,7,42000,25
0,7,42000,25
0,1,35001,52
0,1,35001,52
1,5,100,49
0,5,35000,65
1,5,3661,85
0,4,20880,80
0,1,15064,73
0,1,15064,73
0,1,77900,62
0,1,77900,62
0,1,77900,62
0,1,77900,62
0,1,25000,62
0,1,25000,62
0,5,79000,62
0,1,112270,52
0,1,112270,52
0,1,112270,52
0,1,56000,73
0,1,56000,73
0,1,56000,73
0,1,56000,73
0,1,56000,73
0,5,78719,52
0,5,78719,52
1,1,0,45
1,1,0,45
1,4,8268,67
1,5,8000,31
1,5,8000,31
1,5,8000,31
1,5,8000,31
1,5,8000,31
1,5,8000,31
0,5,69814,37
1,4,8826,37
0,1,30774,67
0,1,30774,67
0,1,30000,66
0,1,30000,66
0,1,30000,66
1,4,7962,26
0,1,232157,48
0,1,232157,48
0,1,232157,48
0,1,232157,48
0,1,232157,48
0,1,232157,48
1,7,20000,37
1,7,20000,37
1,5,9133,62
1,1,20000,55
1,1,20000,55
1,1,20000,55
1,1,15000,58
1,1,15000,58
1,7,27000,41
1,7,27000,41
1,7,27000,41
1,7,27000,41
0,1,63001,55
0,1,63001,55
0,5,38457,47
0,5,38457,47
0,1,111020,32
0,1,111020,32
0,1,111020,32
0,1,111020,32
1,4,11824,59
1,4,11824,59
0,1,17260,54
0,1,17260,54
0,5,45768,62
1,5,8000,31
0,5,46586,40
0,5,46586,40
0,5,46586,40
0,5,46586,40
0,1,81038,55
0,1,81038,55
0,7,43836,31
0,7,43836,31
0,7,43836,31
0,7,43836,31
0,4,17256,70
0,5,40000,42
0,5,40000,42
0,5,40000,42
0,5,40000,42
0,5,40000,42
1,4,56466,49
1,4,56466,49
1,4,56466,49
1,4,56466,49
1,4,56466,49
0,1,32243,65
0,1,32243,65
1,5,51000,66
1,5,51000,66
1,5,51000,66
0,7,24000,73
0,7,24000,73
1,7,15000,31
0,5,70122,49
0,5,70122,49
0,1,307101,32
0,1,307101,32
0,1,307101,32
0,6,85001,27
0,6,85001,27
0,6,85001,27
0,1,73802,37
0,1,73802,37
0,1,73802,37
0,1,91022,35
0,1,91022,35
0,1,91022,35
0,1,91022,35
0,1,82404,26
0,1,82404,26
0,1,82404,26
0,1,82404,26
0,1,82404,26
0,1,82404,26
0,1,30000,34
0,1,30000,34
0,1,30000,34
0,1,30000,34
0,1,30000,34
0,1,30000,34
1,6,9565,61
0,1,70225,52
0,1,70225,52
0,1,70225,52
0,1,70225,52
0,1,70225,52
0,6,134245,61
0,6,134245,61
0,6,134245,61
0,5,27600,61
0,5,27600,61
0,7,47471,85
0,1,151026,54
0,1,151026,54
0,1,199636,66
0,1,199636,66
0,7,13200,62
0,3,44400,64
0,3,44400,64
0,1,130151,40
0,1,130151,40
0,1,130151,40
0,5,18993,47
0,1,51000,79
0,1,51000,79
0,1,51000,79
0,1,51000,79
0,4,63026,75
0,7,115228,33
0,7,115228,33
0,7,115228,33
0,7,115228,33
0,7,115228,33
0,1,90454,66
0,1,90454,66
1,7,33000,43
1,7,33000,43
1,7,33000,43
0,5,40146,71
0,7,93220,20
0,7,93220,20
0,7,93220,20
0,1,118066,78
0,1,118066,78
0,1,246357,65
0,1,246357,65
0,5,32156,52
0,7,48304,36
0,7,48304,36
0,7,83276,33
0,7,83276,33
0,7,83276,33
0,7,83276,33
1,7,11630,52
0,5,40610,35
0,5,22000,35
0,1,34004,46
0,1,34004,46
0,1,35251,40
0,1,35251,40
0,1,35251,40
0,1,35251,40
0,1,63138,56
0,1,63138,56
0,1,63138,56
0,1,58026,31
0,1,58026,31
0,1,58026,31
0,1,58026,31
0,5,40122,54
1,4,6128,54
0,5,20001,46
0,4,13596,57
0,7,48300,43
0,7,48300,43
1,5,11000,54
1,5,2964,62
0,1,33735,47
0,1,33735,47
0,1,33735,47
0,7,70027,26
0,7,70027,26
0,7,70027,26
0,7,70027,26
1,4,12370,76
0,4,57945,85
0,7,24200,19
1,7,0,23
0,5,40020,78
0,5,40020,78
0,5,40020,78
0,7,26000,29
0,7,26000,29
0,7,26000,29
0,7,26000,29
0,1,82438,33
0,1,82438,33
0,1,89942,71
0,1,89942,71
0,3,12626,65
1,4,7452,80
0,6,141466,51
0,6,141466,51
0,1,198439,53
0,1,198439,53
0,7,80258,17
0,7,80258,17
0,7,80258,17
0,7,80258,17
0,7,80258,17
0,7,20000,38
0,7,20000,38
0,5,54200,51
0,5,54200,51
0,5,17654,58
0,1,115855,63
0,1,115855,63
0,1,70225,61
0,1,70225,61
0,1,28277,60
0,1,28277,60
0,7,26700,18
0,7,26700,18
0,7,26700,18
0,7,26700,18
0,7,26700,18
1,1,30000,33
1,1,30000,33
1,1,30000,33
1,1,30000,33
1,1,30000,33
1,1,30000,33
0,1,241500,40
0,1,241500,40
0,1,241500,40
0,1,241500,40
0,5,48948,51
0,5,40300,65
0,1,79800,62
0,1,79800,62
0,1,79800,62
0,1,43100,34
0,1,43100,34
0,1,43100,34
0,1,43100,34
0,1,43100,34
0,1,112681,42
0,1,112681,42
0,1,112681,42
0,1,112681,42
0,1,112681,42
1,7,3500,20
1,7,3500,20
0,1,48000,48
0,1,48000,48
0,1,48000,48
0,1,48000,48
0,1,48000,48
0,1,48000,48
0,1,48000,48
0,1,147253,40
0,1,147253,40
0,1,147253,40
0,1,147253,40
0,1,147253,40
0,5,24000,73
0,5,24000,73
0,1,160854,49
0,1,160854,49
0,1,160854,49
0,1,160854,49
0,7,30000,27
0,1,163723,70
0,1,163723,70
0,1,163723,70
0,1,105117,58
0,1,105117,58
0,1,105117,58
0,1,48300,42
0,1,48300,42
0,1,48300,42
0,1,48300,42
0,1,48300,42
0,1,48300,42
0,1,56000,46
0,1,56000,46
0,1,56000,46
0,1,56000,46
0,1,56000,46
0,7,65000,36
0,7,65000,36
0,7,65000,36
0,7,65000,36
0,7,65000,36
0,7,65000,36
1,1,18000,25
1,1,18000,25
1,1,18000,25
1,1,18000,25
0,1,27000,43
0,1,27000,43
0,1,27000,43
0,1,27000,43
0,7,68046,32
0,1,154019,50
0,1,154019,50
0,1,154019,50
0,7,49200,32
0,7,49200,32
0,7,28188,40
0,7,28188,40
0,7,28188,40
0,7,28188,40
1,7,12000,18
1,7,12000,18
1,7,12000,18
1,7,12000,18
1,7,12000,18
1,7,12000,18
1,7,12000,18
1,7,12000,18
1,7,12000,18
0,5,25254,49
0,5,25254,49
0,5,25254,49
0,5,25254,49
0,1,306575,48
0,1,306575,48
0,1,306575,48
0,1,306575,48
0,4,41337,46
0,4,41337,46
0,4,41337,46
0,4,41337,46
0,4,41337,46
0,4,41337,46
0,7,35519,37
0,7,35519,37
0,5,83600,41
0,5,83600,41
0,5,83600,41
0,7,33500,54
0,7,33500,54
0,4,21340,75
0,1,428149,32
0,1,428149,32
0,1,428149,32
0,1,110309,35
0,1,110309,35
0,1,110309,35
0,1,110309,35
0,1,96703,44
0,1,96703,44
0,1,96703,44
0,1,96703,44
0,1,67607,36
0,1,67607,36
0,7,26400,61
0,7,69352,59
1,4,19000,49
0,1,57287,75
0,1,57287,75
0,1,99061,53
0,1,99061,53
0,1,82802,75
0,1,82802,75
0,1,83654,53
0,1,83654,53
0,7,51200,21
0,7,51200,21
0,7,51200,21
0,7,51200,21
0,7,51200,21
0,6,23552,42
0,6,23552,42
1,4,10788,74
1,4,10788,74
1,5,10782,78
1,5,10782,78
1,5,10782,78
1,5,10782,78
1,6,8400,49
1,6,8400,49
0,1,547002,80
0,1,547002,80
0,1,547002,80
0,1,547002,80
0,1,121996,44
0,1,121996,44
0,1,121996,44
0,1,121996,44
0,1,121996,44
0,1,121996,44
0,4,38226,75
0,4,38226,75
0,7,60000,29
0,7,60000,29
0,1,88326,31
0,1,88326,31
0,1,161055,49
0,1,161055,49
0,7,39401,64
0,7,39401,64
0,1,101000,45
0,1,101000,45
0,5,46038,72
0,1,133220,49
0,1,133220,49
0,1,133220,49
0,1,25891,60
0,1,25891,60
0,1,25891,60
0,6,40003,37
0,6,40003,37
0,7,28000,29
0,5,30000,36
0,5,67005,35
0,6,111110,49
1,7,9396,80
0,5,19626,61
0,7,20800,53
0,6,15709,62
0,7,32205,67
0,7,32500,41
0,7,32500,41
1,5,4000,61
1,7,4500,23
0,1,127505,39
0,1,127505,39
0,1,127505,39
0,1,192817,66
0,1,192817,66
0,6,83796,50
0,6,83796,50
0,6,83796,50
0,6,83796,50
0,6,83796,50
0,6,83796,50
1,7,1,21
0,1,183701,44
0,1,183701,44
0,1,183701,44
0,1,183701,44
0,1,183701,44
0,1,183701,44
0,1,183701,44
0,7,12408,65
0,7,81709,36
0,7,35300,27
0,1,110371,65
0,1,110371,65
0,1,76463,33
0,1,76463,33
0,1,76463,33
0,1,76463,33
0,1,76463,33
0,1,76463,33
0,5,80710,74
0,5,45000,61
1,7,22000,32
1,7,22000,32
1,7,22000,32
1,7,22000,32
1,7,22000,32
0,5,67000,36
0,5,67005,35
0,4,52607,70
0,4,52607,70
0,4,52607,70
0,1,59081,48
0,1,59081,48
0,7,42032,26
1,3,0,49
0,1,121325,34
0,1,121325,34
0,1,121325,34
0,1,50586,80
0,1,50586,80
0,7,16026,27
1,7,0,21
0,7,36400,28
0,1,526289,53
0,1,526289,53
0,4,202526,80
0,4,202526,80
0,4,202526,80
0,4,202526,80
0,7,45004,27
0,1,192902,40
0,1,192902,40
0,1,192902,40
0,1,192902,40
1,4,0,80
1,4,0,80
0,7,28602,26
0,7,28602,26
0,7,28602,26
0,7,28602,26
0,7,18708,54
0,1,140000,47
0,1,140000,47
0,1,140000,47
0,1,140000,47
0,7,14000,50
0,5,44880,47
0,5,44880,47
0,1,22895,73
0,1,22895,73
1,6,6000,42
1,6,6000,42
0,1,175102,38
0,1,175102,38
0,1,175102,38
0,1,175102,38
0,1,175102,38
0,4,20000,80
0,5,45801,56
0,1,44800,55
0,1,44800,55
0,1,44800,55
0,1,100073,59
0,1,100073,59
0,1,88310,43
0,1,88310,43
0,1,88310,43
0,1,105561,72
0,1,105561,72
0,1,105561,72
0,1,105561,72
0,1,105561,72
0,1,97400,52
0,1,97400,52
0,1,97400,52
0,1,97400,52
0,1,97400,52
0,1,117004,40
0,1,117004,40
0,1,117004,40
0,1,117004,40
0,1,117004,40
0,1,117004,40
0,5,67104,49
0,5,67104,49
